data,method,target_coverage,ATT,ci_l_ATT,ci_u_ATT,pv_rob_ATT,acc_hum,acc_ML,acc_system,N,N_h_l,N_h_r,c,p,q,coef_rob,se_rob,pv_rob,ci_rob_l,ci_rob_u
galaxyzoo,DT,0.7,-0.11055276381909551,-0.15092320782695126,-0.07018231981123965,7.9933368938077e-08,0.7665245202558635,0.8145009416195856,0.803,"[1062, 938]",415.0,938.0,0.9998864,1.0,2.0,-0.017442706591243584,0.08481618422798391,0.8370619387561818,-0.18367937298420622,0.14879395980171906
galaxyzoo,DT,0.8,-0.10526315789473684,-0.15316209570672018,-0.05736422008275352,1.6530769357876783e-05,0.7677852348993288,0.8167330677290837,0.816,"[1255, 745]",599.0,745.0,0.999984295,1.0,2.0,-0.1528395341358212,0.10331015028605217,0.13902698220202195,-0.3553237079339038,0.04964463966226143
galaxyzoo,DT,0.9,-0.11912225705329149,-0.17049468654790836,-0.06774982755867467,5.499803047191682e-06,0.7841140529531568,0.8210735586481114,0.817,"[1509, 491]",863.0,491.0,0.9999992025000001,1.0,2.0,-0.04991651489973381,0.11360121993404577,0.6603708409750384,-0.2725708145702772,0.17273778477080956
galaxyzoo,LCE,0.1,-0.08130530973451322,-0.10672060401185822,-0.05589001545716836,3.609036451086001e-10,0.7439483593329748,0.8297872340425532,0.751,"[141, 1859]",92.0,202.0,-0.12390917539596558,1.0,2.0,-0.10243634776387212,0.08970139872945967,0.253466297761474,-0.27824785863648005,0.07337516310873582
galaxyzoo,LCE,0.2,-0.07357449417535256,-0.10022324597720107,-0.04692574237350407,6.258238159542791e-08,0.7443214909726267,0.823321554770318,0.7645,"[283, 1717]",162.0,274.0,-0.10175316780805582,1.0,2.0,0.1830441236377931,0.08444839591394596,0.030194742483112685,0.017528309094279576,0.3485599381813066
galaxyzoo,LCE,0.3,-0.07237299930410579,-0.10088793827662672,-0.043858060331584806,6.540551077275911e-07,0.7469879518072289,0.8486997635933806,0.7725,"[423, 1577]",282.0,504.0,-0.0865826532244682,1.0,2.0,-0.06035595241254921,0.06278763612759376,0.33641577602071326,-0.18341745789703895,0.06270555307194052
galaxyzoo,LCE,0.4,-0.05084745762711862,-0.08170085469968882,-0.01999406055454845,0.001237521494359949,0.7453027139874739,0.8419182948490231,0.793,"[563, 1437]",305.0,438.0,-0.07451836764812468,1.0,2.0,0.1299087293178831,0.06981700995602329,0.06278611086665928,-0.00693009570419692,0.2667475543399631
galaxyzoo,LCE,0.5,-0.03876739562624254,-0.0741672827722287,-0.003367508480256423,0.03184022042840461,0.7525057825751735,0.8506401137980085,0.805,"[703, 1297]",424.0,501.0,-0.06463932991027825,1.0,2.0,0.06622570528669747,0.04385223228261959,0.13099202587118325,-0.019723090628921622,0.15217450120231657
galaxyzoo,LCE,0.6,-0.006002400960384069,-0.044780396894974435,0.03277559497420613,0.7615998671095325,0.7477718360071302,0.857630979498861,0.822,"[878, 1122]",622.0,612.0,-0.05271950364112847,1.0,2.0,0.006549097650295765,0.04389278686319429,0.8813905374993081,-0.07947918378265785,0.09257737908324938
galaxyzoo,LCE,0.7,0.013008130081300862,-0.03367725929624414,0.05969351945884578,0.5849887292220912,0.7559462254395036,0.8606001936108422,0.8285,"[1033, 967]",687.0,542.0,-0.04177881032228465,1.0,2.0,0.019923075838331084,0.04704269598845539,0.6719228372197542,-0.07227891403470836,0.11212506571137053
galaxyzoo,LCE,0.8,0.027638190954773934,-0.03215705966607739,0.08743344157562509,0.36497691019557,0.7635054021608644,0.8637532133676092,0.83,"[1167, 833]",637.0,437.0,-0.030539751052856376,1.0,2.0,0.015581946540200509,0.048103961081931004,0.7459968474761074,-0.07870008469410067,0.10986397777450169
galaxyzoo,LCE,0.9,0.10215053763440862,0.016696906639486406,0.18760416862933071,0.019133273001091272,0.7623188405797101,0.8648854961832061,0.834,"[1310, 690]",864.0,473.0,-0.018098846077918975,1.0,2.0,-0.04637957033435747,0.04804370340587294,0.3343634783710222,-0.14054349869379276,0.04778435802507783
galaxyzoo,SP,0.1,-0.09649999999999992,-0.12044391674416452,-0.07255608325583549,2.808179386511899e-15,0.7425,,0.7425,,,,,,,,,,,
galaxyzoo,SP,0.2,-0.09649999999999992,-0.12044391674416452,-0.07255608325583549,2.808179386511899e-15,0.7425,,0.7425,,,,,,,,,,,
galaxyzoo,SP,0.3,-0.09649999999999992,-0.12044391674416452,-0.07255608325583549,2.808179386511899e-15,0.7425,,0.7425,,,,,,,,,,,
galaxyzoo,SP,0.4,-0.056374674761491717,-0.09219767350919338,-0.020551676013790182,0.0020396556048596923,0.7425,,0.8065,,,,,,,,,,,
galaxyzoo,SP,0.5,-0.0386221294363257,-0.07904521425149585,0.0018009553788445112,0.061117781738212106,0.7425,,0.8205,,,,,,,,,,,
galaxyzoo,SP,0.6,-0.0064683053040103244,-0.05362246186617005,0.040685851258149344,0.7880410275939265,0.6852367688022284,0.9599133261105092,0.8365,,,,,,,,,,,
galaxyzoo,SP,0.7,0.018867924528301883,-0.03675339425354394,0.07448924331014772,0.5061393228457625,0.6722972972972973,0.9460431654676259,0.8445,"[1112, 888]",1112.0,280.0,2.1457672119140625e-06,1.0,2.0,-0.16268462688104413,0.0645416363306205,0.011714989816495169,-0.2891839095923422,-0.03618534416974606
galaxyzoo,SP,0.8,0.07936507936507942,0.008534953940651402,0.15019520478950732,0.02808210057052306,0.6675291073738681,0.9429502852485737,0.854,"[1227, 773]",1227.0,173.0,1.1265277862548828e-05,1.0,2.0,-0.08099215462659737,0.12426298932867373,0.5145429837951294,-0.3245431383220829,0.16255882906888822
galaxyzoo,SP,0.9,0.10476190476190472,0.009266777576992416,0.2002570319468172,0.03154276164637506,0.6703645007923931,0.9240321402483564,0.85,"[1369, 631]",1369.0,64.0,8.052587509155273e-05,1.0,2.0,0.04606338605524274,0.20220560912912428,0.8197980806500891,-0.3502523253098244,0.4423790974203099
galaxyzoo,OVA,0.1,-0.08573040045121272,-0.11102468138536539,-0.06043611951705988,3.074782339170151e-11,0.7402173913043478,0.9625,0.7645,"[160, 1840]",160.0,1012.0,-0.9999005669233156,1.0,2.0,-0.14017797571492518,0.07747545281320639,0.07040112438831013,-0.2920270729147421,0.011671121484891744
galaxyzoo,OVA,0.2,-0.07165304839723452,-0.09871122859929657,-0.04459486819517236,2.1006718107052936e-07,0.7410501193317423,0.9753086419753086,0.7835,"[324, 1676]",324.0,812.0,-0.9991234463595902,1.0,2.0,-0.11259127990231677,0.06518411754251542,0.08411723133936957,-0.24034980264967254,0.015167242845039008
galaxyzoo,OVA,0.3,-0.059558823529411775,-0.08940162985167449,-0.029716017207149,9.168632314067477e-05,0.7342838626053143,0.9584245076586433,0.8,"[457, 1543]",457.0,673.0,-0.9965479985985439,1.0,2.0,0.059567598092726826,0.0690185507871431,0.3881009131171991,-0.07570627571522223,0.19484147190067588
galaxyzoo,OVA,0.4,-0.05711849957374249,-0.0896826098175934,-0.02455438932989168,0.0005863739792888929,0.7305433186490455,0.9498432601880877,0.807,"[638, 1362]",638.0,507.0,-0.9878988190321252,1.0,2.0,-0.10360630785457281,0.05400550578710991,0.05505527760283411,-0.2094551541641777,0.00224253845503207
galaxyzoo,OVA,0.5,-0.0455958549222798,-0.08275282118694238,-0.008438888657617188,0.016168024305895146,0.7243066884176182,0.9354005167958657,0.8185,"[774, 1226]",774.0,351.0,-0.9701131507754326,1.0,2.0,-0.023668756858190365,0.0651215859320337,0.7162651275870267,-0.15130471990110667,0.10396720618472594
galaxyzoo,OVA,0.6,-0.02506596306068598,-0.06812045094463376,0.017988524823261704,0.2538388580268707,0.7185461323392358,0.9309600862998921,0.831,"[927, 1073]",927.0,231.0,-0.9322952255606651,1.0,2.0,-0.08036069936765355,0.07275733198104699,0.2693749556997227,-0.2229624496617299,0.06224105092642279
galaxyzoo,OVA,0.7,-0.013961605584642212,-0.0643077970027913,0.03638458583350683,0.5867707011871022,0.6976998904709748,0.9190432382704692,0.8365,"[1087, 913]",1087.0,141.0,-0.8428509086370468,1.0,2.0,0.13568286748687286,0.09566795975654059,0.15611234779198385,-0.05182288811037397,0.32318862308411966
galaxyzoo,OVA,0.8,0.007499999999999951,-0.0544359818826293,0.06943598188262931,0.8123949874774934,0.7005277044854882,0.9106280193236715,0.842,"[1242, 758]",84.0,83.0,-0.6276159100234509,1.0,2.0,0.010633732014946773,0.18132335760687887,0.9532347633771558,-0.34475351845041263,0.3660209824803062
galaxyzoo,OVA,0.9,0.024271844660194164,-0.06687153771334965,0.11541522703373801,0.6017077952971696,0.7012987012987013,0.8945086705202312,0.843,"[1384, 616]",158.0,90.0,-0.3287383243441582,1.0,2.0,0.06355634120524001,0.16118333623183445,0.6933515404932376,-0.2523571927171655,0.3794698751276455
galaxyzoo,ASM,0.1,-0.08793686583990978,-0.1129572422834431,-0.06291648939637652,5.638014172159077e-12,0.7442622950819672,0.9470588235294117,0.7675,"[170, 1830]",170.0,376.0,-0.9992027478001545,1.0,2.0,-0.11351835746952121,0.15060251230365695,0.4509925179604871,-0.40869385756593923,0.1816571426268968
galaxyzoo,ASM,0.2,-0.07605985037406482,-0.10230405592085796,-0.049815644827271785,1.3447047800993378e-08,0.7524985302763081,0.9230769230769231,0.7845,"[299, 1701]",299.0,250.0,-0.9889723828528076,1.0,2.0,-0.024021853569216156,0.13481063276630395,0.8585740721200287,-0.2882458385242272,0.24020213138579488
galaxyzoo,ASM,0.3,-0.0689170182841069,-0.09654565415033635,-0.0412883824178774,1.0137795036247025e-06,0.7587548638132295,0.8951965065502183,0.7965,"[458, 1542]",458.0,104.0,-0.9344371305778623,1.0,2.0,-0.16065915447021162,0.10215027464541905,0.11577147905771865,-0.360870013786108,0.039551704845684765
galaxyzoo,ASM,0.4,-0.06255283178360094,-0.09309979461139642,-0.032005868955805594,5.981618663684754e-05,0.7609001406469761,0.884083044982699,0.8085,"[578, 1422]",93.0,92.0,-0.8128077406436205,1.0,2.0,-0.08718202760023797,0.1659695009461953,0.5993819914009539,-0.4124762719868672,0.23811221678639127
galaxyzoo,ASM,0.5,-0.0598626104023553,-0.09306222957004943,-0.026662991234661065,0.0004092694777065598,0.7625498007968128,0.8805369127516779,0.815,"[745, 1255]",154.0,128.0,-0.6243293471634388,1.0,2.0,-0.08826299636198343,0.11820528749872336,0.4552492249420864,-0.3199411026416839,0.14341510991771705
galaxyzoo,ASM,0.6,-0.050602409638554224,-0.08797512922293634,-0.0132296900541721,0.007959617841973033,0.7615526802218114,0.8736383442265795,0.8245,"[918, 1082]",138.0,224.0,-0.39677573740482325,1.0,2.0,0.09569647558133432,0.11758164918950632,0.4157179728042174,-0.13475932207292132,0.32615227323558993
galaxyzoo,ASM,0.7,-0.03576982892690517,-0.08044845160258374,0.008908793748773437,0.11661238851215222,0.7582304526748971,0.8764591439688716,0.834,"[1028, 972]",129.0,201.0,-0.2926149815320968,1.0,2.0,-0.2016261484433115,0.08443313077192864,0.016940433411669925,-0.36711204385825225,-0.03614025302837079
galaxyzoo,ASM,0.8,0.016990291262135915,-0.04387105758656186,0.07785164011083372,0.5842748717735513,0.7566265060240964,0.8726495726495727,0.849,"[1170, 830]",285.0,466.0,-0.1943166479468345,1.0,2.0,0.11166006103714254,0.06463658616142003,0.08407691010311394,-0.01502531992286077,0.23834544199714586
galaxyzoo,ASM,0.9,0.07246376811594202,-0.01973897209434515,0.16466650832622926,0.12347008206008533,0.7416058394160584,0.8783269961977186,0.853,"[1315, 685]",396.0,381.0,-0.12661336362361905,1.0,2.0,0.07451353205095046,0.04357557721907978,0.08726886481593728,-0.01089302990398995,0.15992009400589086
xray-airspace,RS,0.1,0.05947441217150762,0.023211709837259946,0.09573711450575526,0.0013065623637295723,0.8652291105121294,0.9819819819819819,0.8827667057444314,"[111, 742]",43.0,55.0,-0.18363507837057108,1.0,2.0,0.01190315369587136,0.023957542303843983,0.6192992837489354,-0.0350527663777576,0.05885907376950032
xray-airspace,RS,0.2,0.07999999999999996,0.040518645402175875,0.11948135459782416,7.144490459483546e-05,0.8618618618618619,0.9625668449197861,0.8909730363423212,"[187, 666]",96.0,84.0,-0.04632890224456785,1.0,2.0,0.15963328163426094,0.08964119531646814,0.07494469005656054,-0.01606023271713719,0.33532679598565907
xray-airspace,RS,0.3,0.09074410163339386,0.04988518641892827,0.1316030168478594,1.3434245527257844e-05,0.8634146341463415,0.9621848739495799,0.8909730363423212,"[238, 615]",102.0,75.0,0.05153638869523998,1.0,2.0,-0.07171147906075959,0.14240151904291992,0.6145519985403598,-0.3508133277286773,0.20739036960715812
xray-airspace,RS,0.4,0.12343096234309625,0.08199020276584507,0.1648717219203474,5.291470828090363e-09,0.8711433756805808,0.9271523178807947,0.9015240328253223,"[302, 551]",44.0,49.0,0.2090739011764526,1.0,2.0,0.1830526250122413,0.12421329923819505,0.14056349767555681,-0.06040096789551755,0.4265062179200001
xray-airspace,RS,0.5,0.13989637305699487,0.09423610067318716,0.18555664544080247,1.912823988379148e-09,0.9008097165991903,0.8997214484679665,0.895662368112544,"[359, 494]",77.0,464.0,0.33485063165426254,1.0,2.0,0.13612661747575516,0.12771511148616013,0.2864862650258082,-0.11419040131863645,0.3864436362701468
xray-airspace,RS,0.6,0.14851485148514854,0.09646692059363907,0.20056278237665806,2.2368181279119224e-08,0.9119638826185101,0.8926829268292683,0.8851113716295428,"[410, 443]",95.0,337.0,0.36516518890857697,1.0,2.0,-0.12756224483591672,0.10024487771963571,0.20319326445389285,-0.32403859480102437,0.06891410512919097
xray-airspace,RS,0.7,0.14864864864864868,0.08843695862450748,0.20886033867278977,1.3069449114164009e-06,0.9189944134078212,0.8727272727272727,0.8710433763188745,"[495, 358]",167.0,307.0,0.39126207679510117,1.0,2.0,0.002472695538777492,0.08406922721437488,0.9765355144483594,-0.16229996200951183,0.1672453530870668
xray-airspace,RS,0.8,0.20915032679738566,0.13934451377842388,0.27895613981634737,4.295511757657403e-09,0.9207920792079208,0.8654545454545455,0.8698710433763188,"[550, 303]",232.0,286.0,0.4080593287944793,1.0,2.0,-0.022832458472031858,0.08152049300269835,0.779414257725092,-0.1826096887592701,0.1369447718152064
xray-airspace,RS,0.9,0.1785714285714286,0.09568173569081649,0.2614611214520407,2.417129752381493e-05,0.9190283400809717,0.8613861386138614,0.8499413833528722,"[606, 247]",256.0,217.0,0.42351419478654856,1.0,2.0,-0.026634413314350125,0.09849487034882312,0.7868416032546253,-0.2196808118599855,0.16641198523128525
xray-airspace,CC,0.1,0.04641350210970463,0.010265713632725701,0.08256129058668354,0.011850007828488683,0.8641304347826086,0.9829059829059829,0.88042203985932,"[117, 736]",41.0,34.0,-0.020688980817794772,1.0,2.0,0.12493909014590177,0.047441725056610415,0.008450297890105919,0.0319550176704939,0.21792316262130962
xray-airspace,CC,0.2,0.06299212598425197,0.024197464155817493,0.10178678781268646,0.001460317811585506,0.8627450980392157,0.968421052631579,0.8886283704572099,"[190, 663]",49.0,92.0,0.02095779776573175,1.0,2.0,0.06588930436457896,0.09505764041777139,0.4882147562646929,-0.12042024730961193,0.25219885603876985
xray-airspace,CC,0.3,0.07927927927927925,0.036165243466112475,0.12239331509244614,0.0003133137726548772,0.8557213930348259,0.976,0.8933177022274326,"[250, 603]",86.0,90.0,0.0410195738077163,1.0,2.0,-0.09216194086001783,0.10135645831579662,0.363199531095065,-0.29081694875951447,0.1064930670394788
xray-airspace,CC,0.4,0.09221311475409832,0.045477789968354096,0.13894843953984265,0.00011009661823247461,0.8522522522522522,0.9697986577181208,0.8944900351699883,"[298, 555]",117.0,104.0,0.0587040185928344,1.0,2.0,0.026207888762375564,0.07225662103007047,0.7168247366260978,-0.11541248610112201,0.16782826362587314
xray-airspace,CC,0.5,0.10361445783132539,0.052069214047990454,0.1551597016146601,8.153206478542326e-05,0.8495049504950495,0.9626436781609196,0.8921453692848769,"[348, 505]",195.0,188.0,0.07938374578952782,1.0,2.0,-0.07596326812777976,0.08770402303311925,0.38641773317526185,-0.24785999457196484,0.09593345831640532
xray-airspace,CC,0.6,0.12538226299694188,0.06590765287167676,0.18485687312220694,3.5973540453431204e-05,0.8445945945945946,0.9462102689486552,0.8898007033997656,"[409, 444]",159.0,136.0,0.10272720456123345,1.0,2.0,-0.05093500124811201,0.1179147536330866,0.665767130628363,-0.2820436716148752,0.1801736691186512
xray-airspace,CC,0.7,0.18315018315018305,0.11916795572986925,0.24713241057049706,2.018253263878081e-08,0.8414322250639387,0.9329004329004329,0.9003516998827668,"[462, 391]",122.0,98.0,0.1249889731407165,1.0,2.0,-0.05319286911405818,0.10393190375010537,0.6087874831527553,-0.2568956573089481,0.15050991908083172
xray-airspace,CC,0.8,0.27071823204419887,0.18942791165026318,0.35200855243813445,6.701161382347461e-11,0.8409785932721713,0.9201520912547528,0.8991793669402111,"[526, 327]",126.0,96.0,0.1535077095031738,1.0,2.0,0.19202683094378714,0.09475213427096663,0.04270100811209607,0.006316060314389194,0.3777376015731851
xray-airspace,CC,0.9,0.35238095238095235,0.23626583932407397,0.46849606543783084,2.7142027641776764e-09,0.845360824742268,0.9199288256227758,0.8851113716295428,"[562, 291]",127.0,112.0,0.17561976611614225,1.0,2.0,0.09066377926226088,0.1260346850640421,0.4719217350178794,-0.15635966426610995,0.3376872227906317
xray-airspace,DT,0.1,0.19645120405576677,0.1567678402714234,0.23613456784011025,2.935141621275416e-22,0.8751545117428925,0.5909090909090909,0.8640093786635404,"[44, 809]",31.0,56.0,0.8241977625,1.0,2.0,0.1868642736531254,0.29480124802182184,0.5261687503919632,-0.3909355550671052,0.764664102373356
xray-airspace,DT,0.2,0.1991643454038997,0.15857122531788176,0.23975746548991766,6.82528561843632e-22,0.8840579710144928,0.6170212765957447,0.8499413833528722,"[94, 759]",79.0,131.0,0.8342419000000001,1.0,2.0,0.057472401314421884,0.19293868331627803,0.7657954401298628,-0.32068046921006205,0.4356252718389058
xray-airspace,DT,0.3,0.20911949685534592,0.16689034764747684,0.251348646063215,2.8489874305562993e-22,0.8925979680696662,0.6463414634146342,0.8382180539273154,"[164, 689]",111.0,130.0,0.84444944,1.0,2.0,-0.09934191449197582,0.1615815916979248,0.53868046567019,-0.41603601478456465,0.217352185800613
xray-airspace,DT,0.4,0.23861566484517305,0.19426880485700904,0.28296252483333695,5.305524782202956e-26,0.89937106918239,0.6589861751152074,0.835873388042204,"[217, 636]",141.0,158.0,0.85257757,1.0,2.0,-0.051138717989156035,0.14225056585509777,0.719222972985559,-0.3299447038455908,0.22766726786727876
xray-airspace,DT,0.5,0.24242424242424243,0.19416429731391835,0.2906841875345665,7.168937454869063e-23,0.9123434704830053,0.6938775510204082,0.813599062133646,"[294, 559]",171.0,147.0,0.86163118,1.0,2.0,-0.21288568543834496,0.12764765530360017,0.09536332979371066,-0.46307049254438454,0.03729912166769461
xray-airspace,DT,0.6,0.2544378698224853,0.19984306073882208,0.3090326789061484,6.579009476910391e-20,0.9178082191780822,0.6929824561403509,0.7831184056271981,"[342, 511]",118.0,126.0,0.8699575,1.0,2.0,0.11935661761805161,0.14934617356511395,0.4241777294715543,-0.17335650379843964,0.41206973903454286
xray-airspace,DT,0.7,0.19069767441860463,0.13485102018823714,0.24654432864897213,2.1920613061951717e-11,0.9189814814814815,0.7007125890736342,0.7303634232121923,"[421, 432]",226.0,169.0,0.879561955,1.0,2.0,-0.1563764517769144,0.12755796039477835,0.22022702037218078,-0.40638546009206655,0.09363255653823777
xray-airspace,DT,0.8,0.032258064516129004,-0.006351759904072496,0.07086788893633057,0.1015203225855268,0.9201183431952663,0.6932038834951456,0.6869871043376319,"[515, 338]",196.0,126.0,0.8947042,1.0,2.0,-0.0030082913780437037,0.14002886614945945,0.9828600724336298,-0.27745982582696416,0.27144324307087675
xray-airspace,DT,0.9,0.032786885245901676,-0.0126462729291286,0.07822004342093189,0.15724154922764702,0.9446808510638298,0.6699029126213593,0.6846424384525205,"[618, 235]",95.0,68.0,0.91806656,1.0,2.0,-0.13505378111167787,0.18146900449350703,0.4567403284531866,-0.4907264942292889,0.22061893200593313
xray-airspace,LCE,0.1,0.052558782849239316,0.016956437449615974,0.08816112824886257,0.003810446592619765,0.8659658344283837,0.9782608695652174,0.8827667057444314,"[92, 761]",27.0,27.0,-0.012028224766254375,1.0,2.0,-0.016303441955867193,0.06404587509779201,0.799063873644408,-0.14183105050589026,0.10922416659415587
xray-airspace,LCE,0.2,0.06750392464678179,0.029248895775590512,0.10575895351797307,0.0005431794233163401,0.8655834564254062,0.9715909090909091,0.8886283704572099,"[176, 677]",108.0,206.0,0.0068074762821197,1.0,2.0,0.04365752722732319,0.08826181029363332,0.6208566181668225,-0.12933244215850473,0.2166474966131511
xray-airspace,LCE,0.3,0.08453237410071945,0.04349633995261246,0.1255684082488264,5.4038315660858475e-05,0.8615635179153095,0.9581589958158996,0.8933177022274326,"[239, 614]",99.0,369.0,0.021154761314392048,1.0,2.0,-0.0718337016768642,0.09372072695894351,0.4433993860643999,-0.25552295112130563,0.1118555477675772
xray-airspace,LCE,0.4,0.09205020920502083,0.047048453326854915,0.1370519650831869,6.0958888860379385e-05,0.8723021582733813,0.9326599326599326,0.8898007033997656,"[297, 556]",135.0,346.0,0.0270006656646728,1.0,2.0,0.07646958174300789,0.07956049825887655,0.3364766965784548,-0.07946612943645184,0.23240529292246762
xray-airspace,LCE,0.5,0.10594315245478036,0.05350418813121518,0.15838211677834557,7.503081582317839e-05,0.8699186991869918,0.9224376731301939,0.8862837045720985,"[361, 492]",174.0,282.0,0.030435703694820376,1.0,2.0,0.010838079412536228,0.06991651386435833,0.876809818775267,-0.12619576968620147,0.14787192851127393
xray-airspace,LCE,0.6,0.12048192771084343,0.06210917689868256,0.17885467852300413,5.223724787514102e-05,0.863849765258216,0.9133489461358314,0.8851113716295428,"[427, 426]",217.0,214.0,0.033359199762344346,1.0,2.0,0.007854882998352242,0.06915079792853607,0.9095623120488775,-0.12767819044378542,0.1433879564404899
xray-airspace,LCE,0.7,0.16030534351145043,0.09015447637112509,0.23045621065177577,7.505882908828607e-06,0.8526315789473684,0.9133192389006343,0.8874560375146542,"[473, 380]",225.0,158.0,0.035525515675544676,1.0,2.0,-0.06947624874898972,0.07618955857524368,0.36182833867003106,-0.21880503955447217,0.07985254205649273
xray-airspace,LCE,0.8,0.203125,0.11908129667647037,0.2871687033235296,2.168712843143216e-06,0.8493975903614458,0.9078694817658349,0.8839390386869871,"[521, 332]",274.0,133.0,0.0380072295665741,1.0,2.0,0.06387713952277174,0.05986454701388669,0.2859592552796273,-0.053455216575251,0.18120949562079447
xray-airspace,LCE,0.9,0.31999999999999995,0.2084285330377763,0.4315714669622238,1.8940993163221355e-08,0.8351254480286738,0.9111498257839721,0.8757327080890973,"[574, 279]",302.0,92.0,0.04113733768463133,1.0,2.0,-0.050717213321534116,0.07937587468265424,0.5228554742397882,-0.2062910689409011,0.10485664229783287
xray-airspace,SP,0.1,0.03364737550471064,-0.0008091444787838228,0.06810389548820511,0.05562807370952095,0.8615782664941786,1.0,0.876905041031653,"[80, 773]",80.0,266.0,0.03153797984123225,1.0,2.0,-0.00021890549155889616,0.021228566301392065,0.9917724911727589,-0.041826130885708,0.04138831990259021
xray-airspace,SP,0.2,0.03793626707132014,1.796778213510042e-05,0.07585456636050526,0.049891538322591016,0.8535211267605634,0.9790209790209791,0.876905041031653,"[143, 710]",128.0,109.0,0.0465304851531982,1.0,2.0,0.008447814455434965,0.09599471491967707,0.9298743616342278,-0.17969836949332188,0.1965939984041918
xray-airspace,SP,0.3,0.04295532646048106,0.00137497293912648,0.0845356799818357,0.04289039296988917,0.8463949843260188,0.9627906976744186,0.876905041031653,"[215, 638]",117.0,93.0,0.06655587255954742,1.0,2.0,-0.023297861989567625,0.1463267092524497,0.8734970366882746,-0.31009294210063293,0.2634972181214977
xray-airspace,SP,0.4,0.06804123711340204,0.021032932090682112,0.11504954213612203,0.0045552318142242235,0.8402061855670103,0.955719557195572,0.8862837045720985,"[271, 582]",109.0,91.0,0.0854960083961486,1.0,2.0,-0.06676434540609666,0.05358414107873253,0.21277463394026297,-0.17178733206292565,0.038258641250732334
xray-airspace,SP,0.5,0.08457711442786064,0.03078489063957529,0.13836933821614608,0.0020586583350938217,0.8386454183266933,0.9544159544159544,0.8874560375146542,"[351, 502]",134.0,94.0,0.11309088766574857,1.0,2.0,-0.02085838716987065,0.06570277186177986,0.7508901381805786,-0.14963345370341086,0.10791667936366955
xray-airspace,SP,0.6,0.13003095975232204,0.06960888513827271,0.1904530343663712,2.4655683510592337e-05,0.8252212389380531,0.9476309226932669,0.8968347010550997,"[401, 452]",94.0,84.0,0.1398062109947204,1.0,2.0,0.13700599279669579,0.12891657091941935,0.2878956666577509,-0.11566584321576984,0.3896778288091614
xray-airspace,SP,0.7,0.15767634854771784,0.0883771639464982,0.2269755331489376,8.214968720130565e-06,0.8200514138817481,0.9396551724137931,0.8921453692848769,"[464, 389]",101.0,89.0,0.16934853792190546,1.0,2.0,0.11007581670510791,0.11422457321269718,0.33520691136224945,-0.11380023294123717,0.333951866351453
xray-airspace,SP,0.8,0.21764705882352942,0.13325874552382005,0.30203537212323867,4.3045830593344163e-07,0.8297213622291022,0.9377358490566038,0.8909730363423212,"[530, 323]",120.0,72.0,0.2031499147415161,1.0,2.0,0.023407271518348427,0.11996049168636287,0.8452952182982651,-0.21171097175463938,0.25852551479133623
xray-airspace,SP,0.9,0.253012048192771,0.12724403373276352,0.37878006265277864,8.049208838200758e-05,0.8308270676691729,0.9233390119250426,0.8722157092614302,"[587, 266]",88.0,73.0,0.2510416954755783,1.0,2.0,-0.10652362571222196,0.20309122946147795,0.5999230276878122,-0.5045751210326788,0.2915278696082348
xray-airspace,OVA,0.1,0.05485232067510548,0.019623510929277714,0.09008113042093321,0.002275318797371785,0.8625850340136054,0.9830508474576272,0.8839390386869871,"[118, 735]",50.0,47.0,-0.2665241509675979,1.0,2.0,0.021981907345639318,0.04767871098444973,0.6447681854475054,-0.07146664901317641,0.11543046370445505
xray-airspace,OVA,0.2,0.0717703349282297,0.0339688958373975,0.10957177401906186,0.0001982667618030307,0.8638426626323752,0.96875,0.8909730363423212,"[192, 661]",71.0,71.0,-0.1009321808815002,1.0,2.0,-0.0003404902273540511,0.10650754479809839,0.9974492752294641,-0.20909144211341327,0.20841046165870517
xray-airspace,OVA,0.3,0.08152173913043481,0.04299131018997767,0.12005216807089189,3.370897742155677e-05,0.8656716417910447,0.952,0.8909730363423212,"[250, 603]",79.0,81.0,0.0289744064211845,1.0,2.0,0.19029136914279343,0.12221595887164757,0.11946830737513442,-0.04924750858166432,0.4298302468672512
xray-airspace,OVA,0.4,0.10750507099391482,0.06780763184456148,0.14720251014326807,1.1095629400867663e-07,0.875,0.920265780730897,0.9003516998827668,"[301, 552]",52.0,140.0,0.1591194570064544,1.0,2.0,0.6850696895997861,0.15929074133684737,1.702208496046765e-05,0.3728655735088796,0.9972738056906926
xray-airspace,OVA,0.5,0.11499999999999999,0.07197695084612458,0.15802304915387555,1.6148759783448902e-07,0.8837675350701403,0.923728813559322,0.8921453692848769,"[354, 499]",68.0,220.0,0.23070745915174476,1.0,2.0,-0.35823883567306747,0.11284288979900614,0.0015000745629761712,-0.5794068355905417,-0.13707083575559317
xray-airspace,OVA,0.6,0.15873015873015872,0.11116707339529519,0.20629324406502236,6.114962950906739e-11,0.8946188340807175,0.8943488943488943,0.8968347010550997,"[407, 446]",94.0,220.0,0.2730303257703781,1.0,2.0,0.18704075738126313,0.1498619785189117,0.2119992713141845,-0.106683323167719,0.48076483793024527
