data,method,target_coverage,ATT,ci_l_ATT,ci_u_ATT,pv_rob_ATT,acc_hum,acc_ML,acc_system,N,N_h_l,N_h_r,c,p,q,coef_rob,se_rob,pv_rob,ci_rob_l,ci_rob_u
synth,CC,0.7,0.36420919974795213,0.33446058224129416,0.3939578172546103,3.088568243006958e-127,0.8679727427597955,0.7216414009409304,0.7848,"[3826, 1174]",424.0,403.0,0.2788322418928146,1.0,2.0,0.0029518515754536345,0.06287950799900582,0.962557404105183,-0.12028971946819603,0.1261934226191033
synth,CC,0.8,0.37799043062200954,0.3420894443988342,0.4138914168451851,1.308050892434878e-94,0.889873417721519,0.7038004750593824,0.7482,"[4210, 790]",365.0,320.0,0.3103788644075393,1.0,2.0,0.02418364861228639,0.0673412710818676,0.719504750072347,-0.10780281738132275,0.15617011460589553
synth,CC,0.9,0.4207547169811321,0.37061041331811484,0.47089902064414935,8.986285149995068e-61,0.8883374689826302,0.6874048292364585,0.7138,"[4597, 403]",233.0,205.0,0.3492894619703293,1.0,2.0,-0.061759116068192954,0.07418230168087098,0.4051089054188364,-0.2071537556529852,0.08363552351659928
synth,DT,0.1,0.1369984482376413,0.11826935870674085,0.15572753776854178,1.291778053877965e-46,0.8295621510431972,0.815278647463995,0.8084,"[1597, 3403]",669.0,814.0,0.716107985,1.0,2.0,-0.05280073146990505,0.05522245226548883,0.33899843505476124,-0.16103474904824547,0.05543328610843537
synth,DT,0.2,0.16431576342489485,0.14455625720020604,0.18407526964958382,1.0092099668261346e-59,0.8408338848444739,0.8033367037411526,0.8176,"[1978, 3022]",1016.0,1266.0,0.7435957449999999,1.0,2.0,0.024078126553946255,0.04788489077582468,0.6150813484294712,-0.06977453477030436,0.11793078787819687
synth,DT,0.3,0.19756924816280375,0.1766226350222716,0.21851586130333606,2.6544363639968774e-76,0.8476968796433878,0.7941941074523396,0.8246,"[2308, 2692]",785.0,950.0,0.768026235,1.0,2.0,0.0018449584614270709,0.04942062272044554,0.9702204882067352,-0.0950176821641881,0.09870759908704224
synth,DT,0.4,0.23362011912640634,0.21111704935258277,0.2561231889002298,4.8599900918211285e-92,0.855072463768116,0.7799547852298417,0.826,"[2654, 2346]",839.0,1016.0,0.789991375,1.0,2.0,0.04642483549066645,0.04875343402200117,0.3409766782021266,-0.0491301393151056,0.1419798102964385
synth,DT,0.5,0.25991528686946475,0.23573712154108373,0.28409345219784576,1.5115973545033048e-98,0.8604302151075538,0.7657447517494168,0.8198,"[3001, 1999]",628.0,766.0,0.812135625,1.0,2.0,-0.021269821663755017,0.05666643065478193,0.7073991758161856,-0.13233398487956405,0.08979434155205403
synth,DT,0.6,0.2913533834586467,0.26500903082549,0.3176977360918032,3.450913966952218e-104,0.8664987405541562,0.7502930832356389,0.8088,"[3412, 1588]",568.0,661.0,0.83467752,1.0,2.0,0.004263653588644445,0.05756900907345362,0.9409613608641018,-0.10856953082098424,0.11709683799827313
synth,DT,0.7,0.3232893910860013,0.29332183060064876,0.3532569515713536,3.1303626548114963e-99,0.8701517706576728,0.7302045097011012,0.7878,"[3814, 1186]",721.0,679.0,0.854689915,1.0,2.0,-0.0785285990639204,0.04699251338583177,0.09470440714412742,-0.17063223284316706,0.013575034715326256
synth,DT,0.8,0.33964049195837276,0.30265620939053645,0.37662477452620885,1.9807513114461018e-72,0.878140703517588,0.7147954329210275,0.7566,"[4204, 796]",551.0,455.0,0.8749351625,1.0,2.0,-0.05473615492742101,0.0607134030476603,0.3672960807799771,-0.17373223827969955,0.06425992842485753
synth,DT,0.9,0.37577002053388087,0.32162852022351723,0.42991152084424483,3.834780189684115e-42,0.8917378917378918,0.698214669821467,0.7214,"[4649, 351]",257.0,186.0,0.9028055774999999,1.0,2.0,-0.1835515114812556,0.06144460712392374,0.0028148280504504287,-0.30398072848835933,-0.06312229447415184
synth,LCE,0.1,0.15365853658536588,0.13503058706451782,0.17228648610621394,8.566027713029513e-59,0.8152484294688749,0.8337783711615487,0.8124,"[1498, 3502]",637.0,885.0,0.018203765153884853,1.0,2.0,0.03569741726646147,0.05703942390805087,0.5314214540964177,-0.07609779929223114,0.1474926338251541
synth,LCE,0.2,0.17792625587725808,0.15828516468567824,0.19756734706883824,1.5745926385875218e-70,0.8203074951953876,0.8194888178913738,0.8176,"[1878, 3122]",622.0,979.0,0.056178949773311525,1.0,2.0,0.012834254150852598,0.05647271577465934,0.820217929332441,-0.0978502348766467,0.12351874317835189
synth,LCE,0.3,0.2026017160254635,0.18182761529509456,0.2233758167558328,1.9027288749450023e-81,0.8247879011434894,0.799475753604194,0.8202,"[2289, 2711]",794.0,1233.0,0.08607494831085197,1.0,2.0,-5.927915855519217e-06,0.04652008745896252,0.9998983279528391,-0.09118362389307551,0.09117176806136447
synth,LCE,0.4,0.23414477898782837,0.21192556132141288,0.25636399665424375,8.989489863940679e-95,0.8324140857021638,0.7801740446462353,0.82,"[2643, 2357]",555.0,693.0,0.10813330858945845,1.0,2.0,0.08541644440563645,0.05593620889175367,0.12675277220586975,-0.02421651045390988,0.19504939926518278
synth,LCE,0.5,0.2603527607361963,0.23603527512893274,0.28467024634345994,9.152381388322878e-98,0.8379466532460996,0.7593760371722535,0.8096,"[3013, 1987]",416.0,495.0,0.1296920329332351,1.0,2.0,0.09623797504937759,0.063924116169167,0.1321947001143812,-0.02905099038574427,0.22152694048449945
synth,LCE,0.6,0.28931116389548694,0.2625253353352846,0.3160969924556892,1.8293692587233357e-99,0.8546475358702433,0.7427141595525464,0.7956,"[3397, 1603]",625.0,734.0,0.14844234287738797,1.0,2.0,0.038015202831368944,0.05898148182695742,0.5192332572720301,-0.07758637730427131,0.1536167829670092
synth,LCE,0.7,0.3268870867124143,0.29695105305791736,0.3568231203669112,1.283723865957721e-101,0.8671152228763667,0.7229073733928103,0.7786,"[3811, 1189]",611.0,573.0,0.1672531142830848,1.0,2.0,-0.09032503511544188,0.05429788152753068,0.09621051525256495,-0.1967469273462247,0.01609685711534095
synth,LCE,0.8,0.3570093457943926,0.3209120360835986,0.39310665550518614,1.0447346130434833e-83,0.8768211920529801,0.7024734982332156,0.7502,"[4245, 755]",570.0,410.0,0.18773572146892545,1.0,2.0,-0.006370529074473552,0.0517622729571914,0.9020494314941565,-0.1078227198285003,0.09508166167955319
synth,LCE,0.9,0.358148893360161,0.3050966876129621,0.4112010991073602,5.774296760858097e-40,0.8737864077669902,0.689843068875327,0.7094,"[4588, 412]",217.0,204.0,0.20968509465456003,1.0,2.0,-0.14540232590717972,0.10144799613978772,0.1517808144183168,-0.34423674464492204,0.05343209283056263
synth,SP,0.1,0.1584747630592903,0.13982436631137818,0.17712515980720234,2.8275148953500914e-62,0.8154981549815498,0.8280297901150981,0.8086,"[1477, 3523]",618.0,645.0,0.26149819791316986,1.0,2.0,0.08337794439469359,0.06504997516589783,0.19992961067863912,-0.0441176641256911,0.21087355291507828
synth,SP,0.2,0.17930029154518945,0.15973335492786633,0.19886722816251262,4.008327972487037e-72,0.8147328485614923,0.8083832335329342,0.8124,"[1837, 3163]",603.0,759.0,0.2977460771799087,1.0,2.0,-0.07254871757777415,0.05167715381063557,0.16035346302921694,-0.17383407787015667,0.02873664271460838
synth,SP,0.3,0.2081509846827133,0.1874337394648677,0.22886822990055894,2.5145357329331266e-86,0.816304347826087,0.7830357142857143,0.817,"[2240, 2760]",600.0,767.0,0.33230747282505035,1.0,2.0,0.03510737067380765,0.05551022361495895,0.5270936974204767,-0.0736906683852767,0.143905409732892
synth,SP,0.4,0.23332279481504903,0.2111307318163988,0.2555148578136989,2.3918195236172327e-94,0.8158467566390945,0.758046614872364,0.8124,"[2703, 2297]",607.0,676.0,0.36527734994888306,1.0,2.0,0.013247751001327801,0.056303537973684155,0.8139823941596469,-0.09710515562927644,0.12360065763193204
synth,SP,0.5,0.24788624135280546,0.22347898567617958,0.27229349702943156,3.6182073227281763e-88,0.8173777315296566,0.7378167641325536,0.7938,"[3078, 1922]",365.0,398.0,0.39027106761932373,1.0,2.0,0.05898613528287999,0.07457654055725846,0.42897457374850556,-0.08718119830093723,0.20515346886669722
synth,SP,0.6,0.2642237222757956,0.23719569161956805,0.29125175293202293,7.919977555450096e-82,0.8241042345276873,0.7183261183261184,0.7744,"[3465, 1535]",524.0,550.0,0.41327817738056183,1.0,2.0,0.0420054090375479,0.06084369347025637,0.4899538046255659,-0.07724603885054944,0.16125685692564523
synth,SP,0.7,0.28059895833333337,0.2494254720677806,0.3117724445988859,1.1715672934701148e-69,0.8207547169811321,0.704225352112676,0.751,"[3834, 1166]",340.0,342.0,0.43492309749126434,1.0,2.0,0.03517854483249305,0.0723452648473546,0.6267834594066184,-0.10661556872033356,0.17697265838531967
synth,SP,0.8,0.2930542340627973,0.25508584444470234,0.33102262368089247,1.0629088921524049e-51,0.808433734939759,0.6966426858513189,0.7264,"[4170, 830]",393.0,388.0,0.45424023270606995,1.0,2.0,-0.07179588219459987,0.0680591281979261,0.2914689932757121,-0.20518932228172945,0.061597557892529714
synth,SP,0.9,0.3075601374570447,0.2548711971635264,0.36024907775056275,2.612824261504039e-30,0.7973856209150327,0.6831094472583131,0.7006,"[4541, 459]",314.0,345.0,0.47583669424057007,1.0,2.0,-0.16206375578487187,0.0881270921123042,0.06591846840526629,-0.33478968238723195,0.010662170817488242
synth,OVA,0.1,0.1538120567375887,0.13516835413519065,0.17245575933998655,8.228292541597092e-59,0.8222679200940071,0.8609022556390977,0.8134,"[1596, 3404]",454.0,536.0,0.06127495318651198,1.0,2.0,0.03269762279420774,0.0657425308701086,0.6189360908993422,-0.09615536996371782,0.1615506155521333
synth,OVA,0.2,0.1883276115743011,0.1688274402481959,0.20782778290040632,6.601818742989115e-80,0.8328464784160987,0.8410630536737884,0.8282,"[1919, 3081]",762.0,1103.0,0.1669254601001739,1.0,2.0,0.01699322769949352,0.058105596284074114,0.7699393463340621,-0.09689164831751614,0.13087810371650316
synth,OVA,0.3,0.2226890756302521,0.2018645424021585,0.24351360885834566,1.5513166805179473e-97,0.846780162842339,0.8163620539599652,0.8336,"[2298, 2702]",842.0,1172.0,0.26135058701038355,1.0,2.0,-0.01648627231619626,0.048591966333271154,0.7343989631146236,-0.11172477626739055,0.07875223163499803
synth,OVA,0.4,0.2619279454722493,0.23968633763813632,0.28416955330636234,7.10553086374306e-118,0.8591253153910849,0.8009153318077803,0.836,"[2622, 2378]",780.0,986.0,0.3401831425726414,1.0,2.0,0.020553728363880586,0.056018561441814024,0.7136867114548004,-0.08924063452781907,0.13034809125558022
synth,OVA,0.5,0.30169100691775563,0.27785984560365273,0.32552216823185853,6.620876618363924e-136,0.8667334669338678,0.7796271637816246,0.8316,"[3004, 1996]",562.0,694.0,0.423081923276186,1.0,2.0,-0.17257494150652075,0.052800425279625994,0.0010814268614593445,-0.27606187342298594,-0.0690880095900556
synth,OVA,0.6,0.34745762711864414,0.3217803087021566,0.3731349455351311,5.45750460137364e-155,0.8838669177652229,0.754622835339008,0.8222,"[3407, 1593]",609.0,680.0,0.4965023919939994,1.0,2.0,0.04091810752706948,0.05284194600085521,0.4387244400773399,-0.06265020350761707,0.14448641856175604
synth,OVA,0.7,0.38095238095238093,0.35212407640840504,0.4097806854963566,6.660544683832306e-148,0.893542757417103,0.7262584327970939,0.7962,"[3854, 1146]",294.0,316.0,0.5771853663027287,1.0,2.0,0.13157989447708807,0.059456793177766185,0.026895313684127935,0.015046721212419553,0.24811306774175657
synth,OVA,0.8,0.3860696517412936,0.35048870953442907,0.42165059394815757,2.318851347697106e-100,0.8887468030690537,0.7057847321005216,0.7522,"[4218, 782]",402.0,412.0,0.6360115949064493,1.0,2.0,-0.13576888416574628,0.05762161767618497,0.01846225940543126,-0.24870517954200538,-0.022832588789487185
synth,OVA,0.9,0.3846153846153846,0.3365583085083035,0.4326724607224659,1.8801414534483648e-55,0.8919597989949749,0.6888309430682312,0.7156,"[4602, 398]",321.0,243.0,0.6946229729801416,1.0,2.0,-0.2020425194793345,0.06900670837078748,0.0034129512588821622,-0.33729318257773666,-0.06679185638093235
synth,ASM,0.1,0.1271637816245007,0.10837961232423639,0.14594795092476492,3.528977629701885e-40,0.8285465622280244,0.8976175144880876,0.8166,"[1553, 3447]",1553.0,260.0,-0.8571847676794278,1.0,2.0,-0.21240642167891566,0.08976007703047735,0.017963012376986158,-0.38833293990819223,-0.036479903449639084
synth,ASM,0.2,0.15928765767994058,0.13941612888238558,0.17915918647749568,1.2751294187519044e-55,0.8455786736020806,0.8908523908523909,0.8308,"[1924, 3076]",257.0,154.0,-0.6334520883392543,1.0,2.0,-0.1454249285402458,0.1191786249398128,0.22237898505532616,-0.37901074114928596,0.08816088406879435
synth,ASM,0.3,0.20499158721256316,0.18389014147837185,0.22609303294675426,7.919723296157421e-81,0.8669859985261607,0.873578302712161,0.8482,"[2286, 2714]",279.0,218.0,-0.07743450999259943,1.0,2.0,0.05024718358298652,0.1249968744332902,0.6876932108230895,-0.19474218848633776,0.2952365556523108
synth,ASM,0.4,0.261703511053316,0.23929206178137047,0.28411496032526135,6.26915173084021e-116,0.8749487494874949,0.8609918000780945,0.863,"[2561, 2439]",80.0,142.0,0.5047728754580021,1.0,2.0,0.08473859820452212,0.11474706709398948,0.4602218417024354,-0.14016152063129841,0.3096387170403426
synth,ASM,0.5,0.32006067500948043,0.29662015663746627,0.3435011933814948,9.032463528461175e-158,0.8938547486033519,0.8314087759815243,0.8708,"[3031, 1969]",263.0,1969.0,0.9092556089162827,1.0,2.0,0.11629979782247357,0.08809535292226706,0.1867822225054292,-0.056363921110515275,0.2889635167554624
synth,ASM,0.6,0.3750594954783436,0.34945781227819855,0.400661178678489,2.619938173099197e-181,0.895618556701031,0.7966937354988399,0.8596,"[3448, 1552]",623.0,1552.0,0.9874341352842749,1.0,2.0,0.010869898597704708,0.05915174376543009,0.854199427154744,-0.10506538880527995,0.12680518600068935
synth,ASM,0.7,0.4039948453608248,0.37469236484170443,0.43329732587994463,8.123140523412605e-161,0.8934646374216652,0.7633273242338399,0.8274,"[3883, 1117]",999.0,1117.0,0.9983536643121624,1.0,2.0,0.07901994970544057,0.05329264327121937,0.13813943399479342,-0.025431711747090233,0.1834716111579714
synth,ASM,0.8,0.4092276830491474,0.3725691183235268,0.44588624777476815,4.0717341105593626e-106,0.8981132075471698,0.7457788347205707,0.7836,"[4205, 795]",1349.0,795.0,0.9997963274654467,1.0,2.0,0.2471803999755644,0.07086949865042913,0.00048696692907075487,0.10827873501831334,0.3860820649328155
synth,ASM,0.9,0.4173076923076924,0.36629881081882254,0.4683165737965622,7.32297939968396e-58,0.8897849462365591,0.7225583405358686,0.7454,"[4628, 372]",1810.0,372.0,0.9999907831911514,1.0,2.0,0.4002639534995919,0.0735063953631746,5.171980967903906e-08,0.25619406595440763,0.5443338410447761
